,steps,loss,plain,smorl
642,128600,3.7835915088653564,3.508,0.275
643,128800,4.036674976348877,3.765,0.271
644,129000,3.898897886276245,3.63,0.269
645,129200,3.6739230155944824,3.366,0.308
646,129400,3.5846033096313477,3.288,0.297
647,129600,3.8437907695770264,3.58,0.264
648,129800,4.029934406280518,3.784,0.246
649,130000,3.9833223819732666,3.726,0.257
650,130200,3.61301326751709,3.344,0.269
651,130400,3.692758321762085,3.412,0.281
652,130600,3.8354029655456543,3.576,0.26
653,130800,3.752288818359375,3.533,0.219
654,131000,3.3778648376464844,3.116,0.261
655,131200,3.6454336643218994,3.357,0.288
656,131400,3.701188564300537,3.446,0.255
657,131600,3.808634042739868,3.557,0.252
658,131800,3.7367496490478516,3.512,0.225
659,132000,3.7075271606445312,3.429,0.279
660,132200,3.683166742324829,3.387,0.297
661,132400,3.778099775314331,3.504,0.274
662,132600,3.747917652130127,3.49,0.258
663,132800,4.165796756744385,3.883,0.283
664,133000,3.762209892272949,3.506,0.257
665,133200,4.040765285491943,3.8,0.241
666,133400,3.9527511596679688,3.695,0.258
667,133600,3.896336317062378,3.682,0.215
668,133800,3.993555784225464,3.729,0.264
669,134000,3.785651683807373,3.551,0.235
670,134200,3.7131752967834473,3.441,0.272
671,134400,3.7948577404022217,3.539,0.256
672,134600,4.0857954025268555,3.827,0.259
673,134800,3.3979177474975586,3.147,0.251
674,135000,3.9822278022766113,3.709,0.273
675,135200,3.594148874282837,3.319,0.275
676,135400,3.3879880905151367,3.155,0.233
677,135600,3.632713556289673,3.42,0.212
678,135800,3.9939448833465576,3.744,0.25
679,136000,4.187028408050537,3.902,0.285
680,136200,3.904334306716919,3.578,0.326
681,136400,3.781799554824829,3.477,0.305
682,136600,3.6957509517669678,3.491,0.204
683,136800,3.4762368202209473,3.252,0.224
684,137000,3.720015287399292,3.466,0.254
685,137200,4.048067569732666,3.785,0.263
686,137400,3.7722136974334717,3.494,0.278
687,137600,4.002614974975586,3.705,0.297
688,137800,3.5842483043670654,3.323,0.262
689,138000,3.6668336391448975,3.431,0.235
690,138200,4.135318756103516,3.886,0.249
691,138400,3.6336379051208496,3.364,0.27
692,138600,3.894244432449341,3.624,0.27
693,138800,4.033452987670898,3.788,0.246
694,139000,3.7585091590881348,3.524,0.235
695,139200,3.779873847961426,3.503,0.276
696,139400,3.7791941165924072,3.52,0.259
697,139600,3.790126323699951,3.542,0.249
698,139800,3.7454755306243896,3.431,0.315
699,140000,3.7298712730407715,3.516,0.214
700,140200,3.8640081882476807,3.622,0.242
701,140400,3.695443630218506,3.427,0.268
702,140600,3.671412944793701,3.438,0.233
703,140800,3.27451229095459,2.985,0.289
704,141000,3.497565269470215,3.246,0.252
705,141200,3.6055805683135986,3.329,0.276
706,141400,3.6175992488861084,3.29,0.328
707,141600,3.8808891773223877,3.533,0.348
708,141800,3.643148899078369,3.371,0.272
709,142000,3.9015145301818848,3.631,0.271
710,142200,3.6774778366088867,3.463,0.215
711,142400,4.046587944030762,3.811,0.236
712,142600,3.887706995010376,3.574,0.314
713,142800,3.8583035469055176,3.592,0.266
714,143000,3.594938278198242,3.313,0.282
715,143200,3.810898780822754,3.509,0.302
716,143400,3.6802172660827637,3.394,0.287
717,143600,3.7774064540863037,3.475,0.302
718,143800,4.019200801849365,3.754,0.265
719,144000,3.874901294708252,3.606,0.269
720,144200,3.808389186859131,3.559,0.25
721,144400,3.773235559463501,3.484,0.289
722,144600,3.8129096031188965,3.548,0.265
723,144800,3.9695935249328613,3.682,0.287
724,145000,3.7341549396514893,3.508,0.226
725,145200,3.6203033924102783,3.359,0.262
726,145400,3.9279351234436035,3.675,0.252
727,145600,3.567351818084717,3.288,0.28
728,145800,3.8593225479125977,3.63,0.229
729,146000,3.5204954147338867,3.224,0.296
730,146200,3.652902603149414,3.433,0.22
731,146400,3.8578996658325195,3.579,0.278
732,146600,3.621683359146118,3.284,0.338
733,146800,3.9221839904785156,3.652,0.27
734,147000,3.7483906745910645,3.471,0.277
735,147200,3.7003185749053955,3.442,0.258
736,147400,3.9006576538085938,3.59,0.311
737,147600,3.3635683059692383,3.051,0.313
738,147800,3.940487861633301,3.715,0.225
739,148000,4.127192497253418,3.858,0.269
740,148200,3.6459333896636963,3.429,0.217
741,148400,3.624558210372925,3.361,0.264
742,148600,3.3610129356384277,3.117,0.244
743,148800,3.7633514404296875,3.526,0.238
744,149000,3.966796875,3.675,0.291
745,149200,3.8850297927856445,3.556,0.329
746,149400,3.7516369819641113,3.497,0.254
747,149600,4.141688823699951,3.888,0.254
748,149800,3.8784918785095215,3.456,0.423
749,150000,3.781883955001831,3.554,0.227
750,150200,3.9786086082458496,3.703,0.276
751,150400,3.5594186782836914,3.296,0.263
752,150600,3.7233283519744873,3.494,0.229
753,150800,3.9334557056427,3.586,0.347
754,151000,3.866574764251709,3.626,0.241
755,151200,3.860928773880005,3.542,0.319
756,151400,3.590684413909912,3.37,0.221
757,151600,3.7758235931396484,3.557,0.219
758,151800,3.6610307693481445,3.404,0.257
759,152000,3.9584789276123047,3.675,0.283
760,152200,3.873534679412842,3.591,0.283
761,152400,3.751197576522827,3.512,0.239
762,152600,3.6357197761535645,3.329,0.307
763,152800,3.7114078998565674,3.427,0.284
764,153000,4.204615592956543,3.854,0.35
765,153200,3.943301200866699,3.632,0.312
766,153400,3.906728506088257,3.654,0.253
767,153600,3.7931292057037354,3.5,0.294
768,153800,3.9317264556884766,3.732,0.2
769,154000,3.8250997066497803,3.534,0.291
770,154200,3.631659746170044,3.304,0.327
771,154400,3.385819911956787,3.147,0.239
772,154600,3.848161220550537,3.553,0.296
773,154800,3.6956863403320312,3.447,0.249
774,155000,3.6449007987976074,3.368,0.277
775,155200,3.4351000785827637,3.196,0.239
776,155400,3.911125659942627,3.559,0.352
777,155600,3.9762327671051025,3.734,0.242
778,155800,3.4868650436401367,3.181,0.306
779,156000,3.972299337387085,3.69,0.282
