,steps,loss,plain,smorl
372,74600,4.131295680999756,3.612,0.52
373,74800,4.3553619384765625,3.784,0.571
374,75000,4.6334991455078125,4.178,0.456
375,75200,4.393274784088135,3.886,0.507
376,75400,4.286458492279053,3.784,0.503
377,75600,4.225096225738525,3.766,0.459
378,75800,4.275416374206543,3.741,0.534
379,76000,4.173410892486572,3.755,0.419
380,76200,4.507292747497559,4.099,0.408
381,76400,4.428801536560059,3.943,0.486
382,76600,4.9103264808654785,4.488,0.422
383,76800,4.675578594207764,4.201,0.474
384,77000,4.471907138824463,3.933,0.539
385,77200,4.562703609466553,4.104,0.458
386,77400,3.9546146392822266,3.436,0.518
387,77600,4.243084907531738,3.606,0.637
388,77800,4.024571895599365,3.461,0.564
389,78000,3.892098903656006,3.336,0.556
390,78200,4.571743488311768,4.076,0.496
391,78400,4.304483890533447,3.771,0.533
392,78600,4.262365818023682,3.871,0.391
393,78800,4.785468101501465,4.242,0.543
394,79000,4.695667266845703,4.106,0.59
395,79200,4.514871597290039,3.953,0.562
396,79400,4.103250980377197,3.527,0.577
397,79600,4.210693359375,3.738,0.473
398,79800,4.543081283569336,4.039,0.504
399,80000,4.376800060272217,3.892,0.485
400,80200,4.275993824005127,3.78,0.496
401,80400,4.4743547439575195,4.008,0.466
402,80600,4.728440284729004,4.257,0.472
403,80800,4.344902992248535,3.834,0.511
404,81000,4.293760776519775,3.909,0.385
405,81200,4.090256214141846,3.612,0.478
406,81400,4.06400728225708,3.611,0.453
407,81600,4.135660648345947,3.481,0.655
408,81800,4.092164039611816,3.629,0.464
409,82000,4.15436315536499,3.731,0.423
410,82200,3.909815788269043,3.429,0.48
411,82400,4.252994060516357,3.627,0.626
412,82600,4.360830307006836,3.717,0.644
413,82800,4.38536262512207,3.908,0.477
414,83000,3.7158091068267822,3.292,0.424
415,83200,4.322225570678711,3.733,0.59
416,83400,4.521961212158203,3.956,0.566
417,83600,4.111491680145264,3.538,0.574
418,83800,4.519144058227539,3.92,0.599
419,84000,4.216543197631836,3.686,0.531
420,84200,4.447111129760742,3.777,0.67
421,84400,4.132965087890625,3.712,0.421
422,84600,4.549210071563721,4.053,0.496
423,84800,4.136843204498291,3.636,0.501
424,85000,3.8475453853607178,3.385,0.463
425,85200,3.8863918781280518,3.451,0.435
426,85400,4.050014495849609,3.489,0.561
427,85600,4.416768550872803,3.874,0.542
428,85800,4.0712199211120605,3.612,0.459
429,86000,3.7883107662200928,3.283,0.505
430,86200,4.441976547241211,3.956,0.486
431,86400,4.348056793212891,3.816,0.532
432,86600,3.892986297607422,3.372,0.521
433,86800,4.209036827087402,3.686,0.523
434,87000,4.072872161865234,3.481,0.592
435,87200,4.130859375,3.534,0.597
436,87400,4.427390098571777,3.956,0.471
437,87600,4.241001129150391,3.766,0.475
438,87800,4.229851722717285,3.758,0.472
439,88000,4.387883186340332,3.961,0.427
440,88200,4.4344611167907715,3.861,0.574
441,88400,3.939973831176758,3.43,0.51
442,88600,4.2016496658325195,3.634,0.568
443,88800,4.483283996582031,4.005,0.478
444,89000,4.434194564819336,3.927,0.507
445,89200,4.209575176239014,3.714,0.496
446,89400,4.337582588195801,3.839,0.498
447,89600,3.9702506065368652,3.575,0.396
448,89800,4.247021675109863,3.83,0.417
449,90000,4.207524299621582,3.671,0.537
450,90200,4.152949333190918,3.651,0.502
451,90400,3.8197035789489746,3.273,0.547
452,90600,3.8567774295806885,3.402,0.455
453,90800,4.057616710662842,3.565,0.493
454,91000,4.61725378036499,3.946,0.671
455,91200,4.091877460479736,3.739,0.353
456,91400,4.360828876495361,3.918,0.442
457,91600,4.498018264770508,3.938,0.56
458,91800,4.954104900360107,4.537,0.417
459,92000,4.2465715408325195,3.819,0.428
460,92200,4.286431312561035,3.734,0.553
461,92400,4.3531060218811035,3.832,0.521
462,92600,4.148022174835205,3.624,0.524
463,92800,4.045497894287109,3.556,0.49
464,93000,3.8719751834869385,3.433,0.439
465,93200,3.6802172660827637,3.146,0.535
466,93400,4.578834056854248,4.03,0.548
467,93600,3.6748552322387695,3.198,0.477
468,93800,3.830699920654297,3.465,0.365
469,94000,4.164437294006348,3.636,0.529
470,94200,4.365621089935303,3.864,0.501
471,94400,4.283431053161621,3.846,0.437
472,94600,3.887331247329712,3.421,0.467
473,94800,4.045881748199463,3.482,0.564
474,95000,4.374239921569824,3.864,0.51
475,95200,3.836752414703369,3.284,0.553
476,95400,4.64398193359375,4.072,0.572
477,95600,4.266100883483887,3.761,0.505
478,95800,4.333164215087891,3.894,0.44
479,96000,4.449950695037842,3.966,0.484
480,96200,4.421986103057861,3.935,0.487
481,96400,3.910600185394287,3.514,0.397
482,96600,3.884312629699707,3.409,0.475
483,96800,4.20225715637207,3.607,0.595
484,97000,3.9087600708007812,3.403,0.505
485,97200,4.131680965423584,3.684,0.447
486,97400,3.8072776794433594,3.183,0.625
487,97600,3.767897605895996,3.247,0.521
488,97800,4.148304462432861,3.686,0.462
489,98000,4.091860771179199,3.591,0.5
490,98200,4.525344371795654,4.094,0.432
491,98400,4.1459550857543945,3.694,0.451
492,98600,4.747798919677734,4.2,0.548
493,98800,4.807687282562256,4.345,0.463
494,99000,4.781296253204346,4.349,0.433
495,99200,4.333613872528076,3.813,0.521
496,99400,4.332372665405273,3.84,0.493
497,99600,4.166320323944092,3.641,0.526
498,99800,4.144318103790283,3.642,0.502
499,100000,4.256809711456299,3.723,0.534
500,100200,4.3474836349487305,3.839,0.508
501,100400,4.281264305114746,3.885,0.396
502,100600,3.5869193077087402,3.022,0.565
503,100800,4.17488431930542,3.728,0.447
504,101000,4.0542168617248535,3.592,0.462
505,101200,3.936565637588501,3.522,0.415
506,101400,4.315004348754883,3.809,0.506
507,101600,4.046929836273193,3.547,0.5
508,101800,3.9716720581054688,3.5,0.472
509,102000,4.1385698318481445,3.677,0.461
510,102200,4.219218730926514,3.741,0.478
511,102400,4.1679887771606445,3.653,0.515
512,102600,4.062352180480957,3.58,0.482
513,102800,4.112908363342285,3.56,0.553
514,103000,4.287553310394287,3.758,0.53
515,103200,4.1344780921936035,3.626,0.508
516,103400,3.9283976554870605,3.371,0.558
517,103600,4.017813205718994,3.505,0.513
518,103800,4.219042778015137,3.721,0.498
519,104000,4.253339767456055,3.861,0.392
520,104200,4.003186225891113,3.488,0.515
521,104400,4.066091060638428,3.562,0.504
522,104600,3.6964023113250732,3.074,0.622
523,104800,4.175328731536865,3.695,0.48
524,105000,4.024810314178467,3.429,0.596
525,105200,4.07733154296875,3.664,0.413
526,105400,4.022912502288818,3.488,0.535
527,105600,3.8866937160491943,3.366,0.52
528,105800,3.9394195079803467,3.404,0.535
529,106000,4.192314147949219,3.689,0.504
530,106200,3.871851682662964,3.396,0.476
531,106400,4.279836177825928,3.753,0.527
532,106600,4.487071514129639,3.971,0.516
533,106800,4.160074234008789,3.59,0.57
534,107000,4.404599189758301,3.901,0.503
535,107200,4.365755081176758,3.998,0.368
536,107400,4.3458051681518555,3.831,0.515
537,107600,4.556220531463623,3.907,0.649
538,107800,4.1477556228637695,3.584,0.564
539,108000,4.157284259796143,3.545,0.612
540,108200,3.4760031700134277,3.022,0.454
541,108400,3.7042927742004395,3.28,0.425
542,108600,3.75545072555542,3.18,0.575
543,108800,3.7510881423950195,3.268,0.483
544,109000,3.68224835395813,3.214,0.468
545,109200,4.258131980895996,3.74,0.519
546,109400,3.9275505542755127,3.409,0.519
547,109600,4.135721683502197,3.662,0.474
548,109800,4.286151885986328,3.789,0.497
549,110000,4.1265974044799805,3.611,0.516
550,110200,3.9362034797668457,3.472,0.464
551,110400,4.283332824707031,3.807,0.476
552,110600,3.935546398162842,3.479,0.457
553,110800,3.953803539276123,3.481,0.473
554,111000,4.079423427581787,3.614,0.465
555,111200,4.3655548095703125,3.853,0.513
556,111400,4.315828323364258,3.935,0.381
